id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
26225,0.13,0.0,0.03,0.0,0.01,0.4,0.23
26226,0.0,0.02,0.01,0.0,0.0,0.38,0.44
26227,0.03,0.13,0.39,0.09,0.04,0.33,0.43
26228,0.04,0.01,0.0,0.02,0.0,0.42,0.31
26229,0.06,0.07,0.0,0.01,0.17,0.18,0.41
26230,0.17,0.04,0.09,0.0,0.05,0.07,0.52
26231,0.03,0.12,0.0,0.0,0.0,0.63,0.12
26232,0.42,0.0,0.22,0.0,0.14,0.17,0.48
26233,0.18,0.12,0.0,0.0,0.01,0.35,0.6
26234,0.01,0.02,0.0,0.0,0.01,0.64,0.37
26235,0.02,0.18,0.17,0.0,0.05,0.33,0.26
26236,0.03,0.0,0.0,0.0,0.0,0.68,0.28
26237,0.03,0.0,0.0,0.01,0.01,0.73,0.3
26238,0.0,0.01,0.02,0.0,0.02,0.34,0.63
26239,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26240,0.17,0.01,0.0,0.0,0.01,0.18,0.67
26241,0.08,0.0,0.0,0.0,0.03,0.3,0.3
26242,0.01,0.06,0.02,0.02,0.04,0.47,0.36
26243,0.0,0.0,0.0,0.05,0.02,0.29,0.48
26244,0.08,0.0,0.52,0.0,0.07,0.12,0.41
26245,0.01,0.03,0.65,0.0,0.01,0.06,0.19
26246,0.03,0.0,0.0,0.0,0.0,0.56,0.27
26247,0.08,0.04,0.04,0.0,0.01,0.5,0.35
26248,0.02,0.01,0.0,0.0,0.0,0.43,0.39
26249,0.0,0.02,0.71,0.0,0.0,0.0,0.28
26250,0.0,0.0,0.97,0.0,0.0,0.0,0.03
26251,0.34,0.02,0.02,0.0,0.06,0.11,0.45
26252,0.0,0.09,0.09,0.0,0.02,0.29,0.43
26253,0.32,0.0,0.0,0.0,0.21,0.14,0.31
26254,0.02,0.01,0.0,0.0,0.01,0.37,0.66
26255,0.04,0.04,0.08,0.0,0.04,0.25,0.47
26256,0.07,0.06,0.0,0.0,0.0,0.52,0.37
26257,0.2,0.0,0.0,0.0,0.01,0.23,0.31
26258,0.32,0.01,0.0,0.0,0.21,0.06,0.42
26259,0.02,0.08,0.0,0.0,0.01,0.35,0.5
26260,0.01,0.01,0.0,0.0,0.01,0.49,0.42
26261,0.1,0.23,0.0,0.0,0.01,0.38,0.33
26262,0.1,0.22,0.0,0.0,0.12,0.12,0.28
26263,0.07,0.4,0.0,0.0,0.0,0.08,0.17
26264,0.14,0.03,0.01,0.0,0.01,0.35,0.45
26265,0.33,0.0,0.0,0.02,0.0,0.43,0.39
26266,0.22,0.03,0.03,0.0,0.1,0.27,0.42
26267,0.0,0.0,0.06,0.03,0.02,0.22,0.61
26268,0.0,0.0,0.0,0.0,0.0,0.36,0.61
26269,0.04,0.01,0.04,0.0,0.01,0.55,0.24
26270,0.0,0.0,0.0,0.0,0.0,0.36,0.7
26271,0.0,0.03,0.79,0.0,0.0,0.01,0.16
26272,0.05,0.02,0.0,0.0,0.18,0.37,0.32
26273,0.0,0.0,0.96,0.0,0.0,0.0,0.11
26274,0.0,0.0,0.83,0.0,0.0,0.0,0.12
26275,0.05,0.11,0.17,0.0,0.13,0.41,0.45
26276,0.04,0.0,0.01,0.0,0.0,0.83,0.27
26277,0.04,0.0,0.0,0.0,0.07,0.32,0.52
26278,0.07,0.0,0.02,0.02,0.02,0.48,0.37
26279,0.01,0.03,0.0,0.0,0.0,0.46,0.45
26280,0.0,0.0,0.97,0.0,0.0,0.0,0.01
26281,0.0,0.09,0.0,0.0,0.0,0.51,0.37
26282,0.0,0.0,0.95,0.0,0.0,0.0,0.11
26283,0.04,0.0,0.0,0.01,0.0,0.64,0.4
26284,0.03,0.04,0.01,0.0,0.01,0.36,0.5
26285,0.01,0.29,0.0,0.01,0.01,0.39,0.42
26286,0.0,0.03,0.01,0.0,0.01,0.42,0.28
26287,0.19,0.0,0.0,0.0,0.12,0.07,0.49
26288,0.02,0.0,0.0,0.02,0.0,0.34,0.34
26289,0.0,0.0,0.94,0.0,0.0,0.0,0.06
26290,0.09,0.03,0.01,0.0,0.12,0.15,0.29
26291,0.02,0.05,0.0,0.0,0.0,0.45,0.39
26292,0.27,0.01,0.06,0.0,0.07,0.15,0.33
26293,0.16,0.0,0.0,0.0,0.0,0.28,0.39
26294,0.12,0.0,0.0,0.01,0.02,0.47,0.45
26295,0.0,0.0,0.41,0.0,0.03,0.14,0.41
26296,0.0,0.02,0.0,0.0,0.01,0.57,0.39
26297,0.13,0.0,0.0,0.0,0.0,0.48,0.2
26298,0.0,0.02,0.0,0.0,0.0,0.42,0.32
26299,0.05,0.39,0.0,0.0,0.0,0.25,0.29
26300,0.0,0.06,0.0,0.01,0.0,0.48,0.51
26301,0.0,0.01,0.64,0.0,0.0,0.0,0.27
26302,0.02,0.0,0.0,0.0,0.01,0.73,0.12
26303,0.11,0.0,0.03,0.0,0.04,0.22,0.49
26304,0.01,0.0,0.16,0.49,0.02,0.02,0.27
26305,0.0,0.0,0.89,0.0,0.0,0.0,0.16
26306,0.04,0.03,0.01,0.0,0.24,0.09,0.56
26307,0.0,0.04,0.06,0.0,0.0,0.29,0.45
26308,0.1,0.61,0.0,0.0,0.03,0.29,0.4
26309,0.01,0.0,0.03,0.0,0.0,0.44,0.45
26310,0.3,0.05,0.01,0.0,0.06,0.38,0.33
26311,0.07,0.27,0.0,0.0,0.0,0.34,0.36
26312,0.14,0.0,0.0,0.0,0.03,0.33,0.52
26313,0.04,0.0,0.0,0.0,0.0,0.5,0.39
26314,0.0,0.07,0.0,0.0,0.02,0.42,0.44
26315,0.14,0.03,0.01,0.0,0.01,0.3,0.43
26316,0.0,0.03,0.0,0.0,0.01,0.5,0.42
26317,0.1,0.0,0.0,0.0,0.03,0.26,0.39
26318,0.28,0.03,0.0,0.0,0.01,0.36,0.35
26319,0.42,0.02,0.01,0.0,0.39,0.09,0.39
26320,0.01,0.0,0.12,0.12,0.0,0.36,0.2
26321,0.0,0.0,0.95,0.0,0.0,0.0,0.09
26322,0.0,0.22,0.0,0.05,0.01,0.38,0.31
26323,0.03,0.14,0.19,0.0,0.0,0.16,0.3
26324,0.0,0.44,0.02,0.0,0.0,0.26,0.31
26325,0.0,0.0,0.89,0.0,0.0,0.0,0.08
26326,0.08,0.02,0.01,0.04,0.03,0.23,0.69
26327,0.18,0.0,0.12,0.0,0.01,0.46,0.28
26328,0.0,0.0,0.03,0.08,0.06,0.35,0.58
26329,0.0,0.0,0.89,0.0,0.0,0.0,0.05
26330,0.01,0.01,0.0,0.0,0.0,0.58,0.3
26331,0.0,0.0,0.89,0.0,0.0,0.0,0.06
26332,0.0,0.0,0.0,0.87,0.04,0.0,0.05
26333,0.0,0.26,0.0,0.0,0.03,0.29,0.4
26334,0.0,0.01,0.0,0.0,0.0,0.57,0.42
26335,0.0,0.0,0.6,0.0,0.0,0.02,0.22
26336,0.0,0.0,0.0,0.82,0.0,0.0,0.28
26337,0.02,0.22,0.14,0.05,0.02,0.26,0.52
26338,0.01,0.63,0.01,0.0,0.03,0.15,0.26
26339,0.06,0.0,0.0,0.0,0.0,0.42,0.44
26340,0.54,0.0,0.01,0.0,0.03,0.04,0.44
26341,0.11,0.03,0.0,0.0,0.01,0.48,0.48
26342,0.0,0.0,0.91,0.0,0.0,0.0,0.09
26343,0.08,0.0,0.0,0.0,0.0,0.31,0.54
26344,0.04,0.0,0.0,0.0,0.03,0.45,0.45
26345,0.0,0.0,0.98,0.0,0.0,0.0,0.04
26346,0.12,0.0,0.0,0.0,0.01,0.46,0.43
26347,0.0,0.01,0.87,0.0,0.0,0.0,0.05
26348,0.28,0.09,0.0,0.0,0.11,0.04,0.3
26349,0.0,0.0,0.97,0.0,0.0,0.0,0.08
26350,0.01,0.0,0.0,0.23,0.01,0.32,0.32
26351,0.05,0.3,0.0,0.0,0.0,0.24,0.4
26352,0.01,0.03,0.15,0.03,0.02,0.38,0.4
26353,0.0,0.08,0.13,0.08,0.02,0.2,0.34
26354,0.0,0.0,0.9,0.0,0.0,0.0,0.04
26355,0.0,0.0,0.0,0.01,0.0,0.51,0.41
26356,0.24,0.09,0.0,0.0,0.03,0.34,0.36
26357,0.0,0.0,0.0,0.02,0.14,0.27,0.53
26358,0.02,0.03,0.0,0.0,0.02,0.43,0.5
26359,0.0,0.0,0.86,0.0,0.0,0.0,0.05
26360,0.12,0.29,0.0,0.0,0.06,0.18,0.28
26361,0.0,0.0,0.96,0.0,0.0,0.0,0.05
26362,0.13,0.01,0.0,0.0,0.03,0.43,0.46
26363,0.26,0.0,0.08,0.0,0.07,0.1,0.63
26364,0.01,0.07,0.01,0.0,0.02,0.35,0.52
26365,0.0,0.02,0.3,0.0,0.04,0.42,0.4
26366,0.14,0.0,0.0,0.0,0.07,0.34,0.39
26367,0.06,0.02,0.03,0.0,0.08,0.22,0.5
26368,0.09,0.05,0.13,0.0,0.15,0.17,0.44
26369,0.03,0.0,0.0,0.53,0.0,0.05,0.29
26370,0.0,0.05,0.0,0.02,0.01,0.48,0.48
26371,0.0,0.0,0.94,0.0,0.0,0.0,0.05
26372,0.0,0.04,0.31,0.0,0.0,0.33,0.34
26373,0.0,0.01,0.91,0.0,0.0,0.0,0.15
26374,0.03,0.01,0.0,0.0,0.18,0.31,0.22
26375,0.06,0.0,0.05,0.16,0.0,0.5,0.26
26376,0.31,0.03,0.0,0.0,0.21,0.04,0.35
26377,0.03,0.04,0.0,0.0,0.0,0.54,0.21
26378,0.01,0.25,0.48,0.0,0.03,0.17,0.34
26379,0.1,0.01,0.0,0.0,0.0,0.37,0.44
26380,0.0,0.0,0.93,0.0,0.0,0.0,0.03
26381,0.05,0.22,0.05,0.0,0.02,0.31,0.34
26382,0.0,0.0,0.98,0.0,0.0,0.0,0.01
26383,0.01,0.78,0.0,0.0,0.0,0.05,0.23
26384,0.0,0.0,0.94,0.0,0.0,0.0,0.03
26385,0.19,0.01,0.0,0.0,0.04,0.28,0.36
26386,0.01,0.0,0.0,0.0,0.0,0.58,0.47
26387,0.19,0.0,0.13,0.0,0.01,0.14,0.58
26388,0.03,0.01,0.0,0.05,0.03,0.2,0.36
26389,0.11,0.0,0.0,0.08,0.0,0.23,0.43
26390,0.39,0.05,0.0,0.0,0.01,0.32,0.22
26391,0.0,0.0,0.93,0.0,0.0,0.0,0.09
26392,0.03,0.04,0.02,0.0,0.01,0.22,0.4
26393,0.0,0.06,0.03,0.06,0.02,0.41,0.49
26394,0.06,0.21,0.0,0.0,0.03,0.18,0.45
26395,0.07,0.72,0.05,0.0,0.06,0.12,0.25
26396,0.18,0.02,0.0,0.0,0.17,0.13,0.32
26397,0.0,0.11,0.04,0.01,0.05,0.43,0.42
26398,0.01,0.0,0.0,0.0,0.0,0.47,0.4
26399,0.12,0.48,0.0,0.0,0.06,0.06,0.44
26400,0.0,0.01,0.01,0.06,0.12,0.18,0.5
26401,0.18,0.37,0.0,0.0,0.03,0.31,0.42
26402,0.03,0.0,0.0,0.0,0.0,0.51,0.33
26403,0.1,0.05,0.06,0.02,0.03,0.45,0.45
26404,0.13,0.01,0.0,0.0,0.06,0.31,0.54
26405,0.0,0.02,0.03,0.0,0.0,0.68,0.23
26406,0.01,0.13,0.13,0.0,0.04,0.48,0.44
26407,0.0,0.01,0.0,0.0,0.01,0.65,0.18
26408,0.0,0.0,0.98,0.0,0.0,0.0,0.02
26409,0.09,0.12,0.0,0.0,0.05,0.47,0.32
26410,0.02,0.14,0.15,0.0,0.0,0.15,0.36
26411,0.0,0.01,0.0,0.0,0.0,0.66,0.39
26412,0.07,0.18,0.0,0.0,0.02,0.25,0.7
26413,0.0,0.0,0.98,0.0,0.0,0.0,0.03
26414,0.12,0.03,0.02,0.07,0.1,0.22,0.38
26415,0.0,0.37,0.0,0.0,0.0,0.18,0.3
26416,0.02,0.06,0.01,0.01,0.02,0.38,0.52
26417,0.0,0.0,0.83,0.0,0.0,0.0,0.12
26418,0.05,0.0,0.02,0.0,0.01,0.26,0.5
26419,0.01,0.0,0.01,0.0,0.0,0.56,0.26
26420,0.02,0.01,0.0,0.07,0.18,0.33,0.16
26421,0.03,0.29,0.02,0.35,0.15,0.19,0.4
26422,0.0,0.0,0.92,0.0,0.0,0.0,0.04
26423,0.0,0.05,0.0,0.01,0.0,0.29,0.43
26424,0.07,0.01,0.0,0.0,0.0,0.34,0.6
26425,0.13,0.0,0.0,0.0,0.02,0.55,0.37
26426,0.2,0.01,0.18,0.01,0.12,0.23,0.54
26427,0.01,0.0,0.0,0.0,0.0,0.55,0.4
26428,0.0,0.0,0.93,0.0,0.0,0.0,0.13
26429,0.19,0.03,0.0,0.0,0.0,0.27,0.43
26430,0.0,0.0,0.93,0.0,0.0,0.0,0.08
26431,0.07,0.01,0.0,0.0,0.0,0.53,0.27
26432,0.05,0.01,0.0,0.55,0.03,0.15,0.32
26433,0.0,0.08,0.0,0.0,0.0,0.34,0.5
26434,0.0,0.0,0.8,0.0,0.0,0.01,0.07
26435,0.34,0.0,0.0,0.0,0.01,0.38,0.38
26436,0.0,0.0,0.0,0.71,0.01,0.06,0.25
26437,0.02,0.06,0.0,0.01,0.0,0.18,0.38
26438,0.0,0.0,0.99,0.0,0.0,0.0,0.01
26439,0.0,0.02,0.0,0.0,0.01,0.4,0.45
26440,0.16,0.0,0.0,0.0,0.0,0.51,0.26
26441,0.29,0.02,0.0,0.0,0.18,0.12,0.37
26442,0.02,0.03,0.01,0.12,0.01,0.34,0.46
26443,0.0,0.04,0.13,0.0,0.0,0.15,0.37
26444,0.09,0.0,0.03,0.0,0.07,0.42,0.35
26445,0.0,0.0,0.93,0.0,0.0,0.0,0.07
26446,0.29,0.0,0.0,0.0,0.01,0.11,0.71
26447,0.0,0.0,0.98,0.0,0.0,0.0,0.05
26448,0.01,0.81,0.0,0.0,0.0,0.05,0.16
26449,0.0,0.0,0.89,0.0,0.0,0.0,0.04
26450,0.18,0.0,0.0,0.0,0.08,0.34,0.4
26451,0.05,0.02,0.0,0.0,0.07,0.28,0.39
26452,0.0,0.02,0.06,0.0,0.0,0.39,0.42
26453,0.0,0.0,0.93,0.0,0.0,0.0,0.03
26454,0.15,0.0,0.0,0.0,0.01,0.35,0.37
26455,0.0,0.0,0.91,0.0,0.0,0.0,0.08
26456,0.0,0.01,0.0,0.59,0.03,0.09,0.32
26457,0.36,0.01,0.0,0.0,0.01,0.12,0.38
26458,0.09,0.12,0.03,0.0,0.28,0.14,0.48
26459,0.12,0.0,0.0,0.0,0.01,0.47,0.46
26460,0.04,0.08,0.0,0.0,0.0,0.55,0.26
26461,0.01,0.0,0.01,0.0,0.0,0.56,0.41
26462,0.1,0.0,0.0,0.26,0.04,0.26,0.41
26463,0.0,0.0,0.0,0.0,0.01,0.51,0.48
26464,0.0,0.0,0.97,0.0,0.0,0.0,0.06
26465,0.0,0.0,0.0,0.01,0.06,0.34,0.46
26466,0.19,0.0,0.0,0.0,0.0,0.34,0.38
26467,0.01,0.55,0.0,0.0,0.0,0.3,0.24
26468,0.11,0.49,0.0,0.0,0.02,0.42,0.39
26469,0.06,0.01,0.02,0.0,0.01,0.29,0.5
26470,0.0,0.0,0.91,0.0,0.0,0.0,0.11
26471,0.0,0.0,0.96,0.0,0.0,0.0,0.07
26472,0.1,0.02,0.0,0.0,0.0,0.51,0.32
26473,0.0,0.89,0.0,0.0,0.0,0.08,0.17
26474,0.23,0.03,0.02,0.01,0.26,0.17,0.55
26475,0.0,0.0,0.98,0.0,0.0,0.0,0.06
26476,0.03,0.08,0.03,0.0,0.0,0.37,0.31
26477,0.0,0.03,0.07,0.0,0.03,0.21,0.39
26478,0.11,0.44,0.0,0.0,0.01,0.07,0.37
26479,0.0,0.05,0.1,0.03,0.0,0.29,0.46
26480,0.0,0.0,0.81,0.0,0.0,0.0,0.13
26481,0.11,0.0,0.0,0.0,0.01,0.4,0.22
26482,0.02,0.03,0.39,0.0,0.07,0.16,0.48
26483,0.47,0.0,0.0,0.0,0.01,0.13,0.37
26484,0.0,0.06,0.0,0.0,0.0,0.34,0.35
26485,0.1,0.0,0.0,0.2,0.0,0.73,0.24
26486,0.01,0.19,0.01,0.0,0.02,0.4,0.37
26487,0.1,0.11,0.02,0.01,0.06,0.37,0.32
26488,0.0,0.03,0.0,0.0,0.0,0.57,0.36
26489,0.0,0.0,0.93,0.0,0.0,0.0,0.06
26490,0.01,0.03,0.21,0.11,0.07,0.32,0.43
26491,0.11,0.0,0.0,0.0,0.0,0.59,0.24
26492,0.0,0.01,0.86,0.0,0.03,0.0,0.14
26493,0.0,0.03,0.0,0.0,0.0,0.36,0.49
26494,0.15,0.01,0.0,0.0,0.0,0.33,0.36
26495,0.0,0.0,0.96,0.0,0.0,0.0,0.04
26496,0.15,0.0,0.0,0.0,0.0,0.39,0.31
26497,0.13,0.01,0.0,0.0,0.08,0.25,0.45
26498,0.01,0.07,0.47,0.0,0.01,0.09,0.55
26499,0.0,0.62,0.0,0.0,0.02,0.2,0.3
26500,0.02,0.03,0.0,0.0,0.0,0.49,0.35
26501,0.17,0.01,0.0,0.0,0.0,0.36,0.45
26502,0.06,0.0,0.0,0.0,0.0,0.55,0.41
26503,0.0,0.04,0.0,0.0,0.0,0.48,0.32
26504,0.02,0.0,0.0,0.0,0.0,0.6,0.29
26505,0.46,0.0,0.0,0.0,0.06,0.08,0.37
26506,0.0,0.01,0.01,0.0,0.01,0.51,0.51
26507,0.0,0.6,0.02,0.0,0.0,0.17,0.24
26508,0.06,0.76,0.0,0.0,0.0,0.13,0.25
26509,0.06,0.01,0.08,0.04,0.04,0.34,0.27
26510,0.04,0.0,0.0,0.0,0.0,0.43,0.52
26511,0.09,0.0,0.0,0.0,0.0,0.49,0.38
26512,0.01,0.2,0.0,0.0,0.03,0.22,0.44
26513,0.18,0.0,0.0,0.0,0.01,0.35,0.32
26514,0.0,0.02,0.0,0.0,0.01,0.42,0.45
26515,0.01,0.01,0.0,0.0,0.0,0.36,0.68
26516,0.0,0.0,0.82,0.0,0.0,0.0,0.09
26517,0.23,0.01,0.0,0.0,0.0,0.23,0.23
26518,0.0,0.0,0.88,0.0,0.0,0.0,0.06
26519,0.05,0.05,0.0,0.0,0.0,0.49,0.34
26520,0.0,0.01,0.72,0.0,0.0,0.0,0.18
26521,0.0,0.42,0.0,0.0,0.0,0.45,0.19
26522,0.12,0.06,0.0,0.0,0.07,0.27,0.33
26523,0.03,0.0,0.0,0.0,0.0,0.71,0.27
26524,0.45,0.01,0.01,0.0,0.07,0.24,0.39
26525,0.02,0.18,0.0,0.0,0.05,0.4,0.37
26526,0.0,0.0,0.83,0.0,0.0,0.0,0.17
26527,0.25,0.0,0.0,0.0,0.02,0.31,0.53
26528,0.0,0.0,0.0,0.81,0.04,0.01,0.16
26529,0.08,0.65,0.0,0.0,0.0,0.13,0.25
26530,0.08,0.04,0.0,0.05,0.01,0.45,0.49
26531,0.03,0.01,0.0,0.0,0.01,0.51,0.54
26532,0.0,0.0,0.91,0.0,0.0,0.0,0.1
26533,0.01,0.02,0.01,0.0,0.01,0.18,0.76
26534,0.0,0.01,0.76,0.0,0.0,0.02,0.31
26535,0.0,0.03,0.01,0.0,0.0,0.44,0.36
26536,0.0,0.01,0.0,0.03,0.02,0.43,0.48
26537,0.0,0.14,0.11,0.0,0.03,0.46,0.43
26538,0.04,0.05,0.0,0.0,0.01,0.35,0.19
26539,0.15,0.0,0.0,0.0,0.0,0.48,0.42
26540,0.2,0.0,0.0,0.0,0.0,0.28,0.49
26541,0.22,0.01,0.0,0.0,0.0,0.22,0.3
26542,0.01,0.09,0.01,0.0,0.0,0.31,0.66
26543,0.0,0.0,0.98,0.0,0.0,0.0,0.06
26544,0.07,0.01,0.0,0.0,0.0,0.22,0.63
26545,0.24,0.09,0.01,0.02,0.02,0.44,0.38
26546,0.0,0.0,0.0,0.0,0.03,0.35,0.42
26547,0.0,0.02,0.0,0.0,0.0,0.47,0.36
26548,0.0,0.0,0.99,0.0,0.0,0.0,0.02
26549,0.0,0.01,0.0,0.87,0.0,0.0,0.13
26550,0.0,0.0,0.04,0.0,0.0,0.24,0.6
26551,0.52,0.04,0.0,0.0,0.03,0.15,0.52
26552,0.41,0.06,0.0,0.0,0.0,0.05,0.26
26553,0.0,0.07,0.01,0.08,0.07,0.22,0.43
26554,0.34,0.0,0.0,0.0,0.22,0.06,0.33
26555,0.0,0.01,0.0,0.0,0.0,0.65,0.31
26556,0.03,0.0,0.09,0.01,0.0,0.28,0.28
26557,0.0,0.0,0.06,0.0,0.0,0.46,0.38
26558,0.03,0.1,0.08,0.1,0.05,0.18,0.72
26559,0.0,0.0,0.0,0.0,0.0,0.46,0.45
26560,0.0,0.02,0.02,0.0,0.02,0.38,0.39
26561,0.34,0.0,0.0,0.0,0.01,0.31,0.35
26562,0.0,0.01,0.0,0.0,0.0,0.43,0.73
26563,0.01,0.09,0.0,0.05,0.08,0.16,0.42
26564,0.45,0.02,0.01,0.0,0.01,0.22,0.33
26565,0.0,0.01,0.01,0.0,0.0,0.6,0.34
26566,0.42,0.0,0.0,0.0,0.06,0.21,0.4
26567,0.0,0.1,0.0,0.02,0.02,0.54,0.29
26568,0.06,0.0,0.0,0.04,0.02,0.45,0.29
26569,0.0,0.0,0.01,0.13,0.0,0.13,0.36
26570,0.14,0.11,0.0,0.0,0.06,0.1,0.49
26571,0.08,0.0,0.03,0.0,0.05,0.13,0.71
26572,0.11,0.06,0.02,0.0,0.02,0.34,0.59
26573,0.17,0.01,0.0,0.0,0.01,0.39,0.29
26574,0.08,0.44,0.01,0.0,0.01,0.31,0.37
26575,0.25,0.01,0.04,0.0,0.01,0.58,0.26
26576,0.06,0.0,0.0,0.0,0.03,0.34,0.34
26577,0.0,0.02,0.0,0.0,0.0,0.55,0.49
26578,0.12,0.02,0.13,0.01,0.09,0.33,0.51
26579,0.0,0.0,0.7,0.0,0.0,0.02,0.22
26580,0.01,0.4,0.0,0.0,0.03,0.1,0.37
26581,0.07,0.01,0.15,0.0,0.05,0.15,0.61
26582,0.0,0.0,0.84,0.0,0.0,0.0,0.34
26583,0.12,0.01,0.0,0.0,0.01,0.68,0.32
26584,0.02,0.17,0.0,0.0,0.12,0.31,0.6
26585,0.28,0.06,0.0,0.0,0.01,0.47,0.36
26586,0.13,0.49,0.0,0.0,0.09,0.24,0.4
26587,0.0,0.0,0.99,0.0,0.0,0.0,0.03
26588,0.09,0.02,0.02,0.0,0.12,0.25,0.33
26589,0.3,0.02,0.0,0.0,0.0,0.24,0.5
26590,0.0,0.0,0.95,0.0,0.0,0.0,0.08
26591,0.24,0.01,0.0,0.0,0.03,0.32,0.42
26592,0.0,0.12,0.0,0.0,0.0,0.49,0.32
26593,0.0,0.0,0.0,0.8,0.0,0.0,0.26
26594,0.01,0.0,0.0,0.01,0.02,0.28,0.5
26595,0.29,0.04,0.0,0.0,0.06,0.28,0.29
26596,0.07,0.59,0.0,0.0,0.0,0.14,0.26
26597,0.17,0.43,0.0,0.0,0.0,0.32,0.12
26598,0.0,0.0,0.91,0.0,0.0,0.0,0.12
26599,0.0,0.0,0.96,0.0,0.0,0.0,0.03
26600,0.05,0.0,0.0,0.0,0.02,0.29,0.63
26601,0.27,0.0,0.0,0.0,0.01,0.36,0.22
26602,0.18,0.0,0.0,0.0,0.0,0.29,0.34
26603,0.0,0.0,0.98,0.0,0.0,0.0,0.04
26604,0.03,0.01,0.0,0.0,0.0,0.66,0.27
26605,0.0,0.04,0.0,0.02,0.02,0.4,0.45
26606,0.02,0.03,0.0,0.0,0.03,0.49,0.38
26607,0.01,0.03,0.0,0.0,0.0,0.43,0.49
26608,0.17,0.01,0.0,0.0,0.0,0.43,0.26
26609,0.5,0.04,0.24,0.0,0.04,0.11,0.44
26610,0.0,0.1,0.13,0.0,0.01,0.32,0.46
26611,0.48,0.02,0.0,0.0,0.04,0.13,0.48
26612,0.0,0.0,0.87,0.0,0.0,0.0,0.17
26613,0.0,0.19,0.08,0.0,0.0,0.34,0.42
26614,0.13,0.1,0.0,0.0,0.0,0.28,0.5
26615,0.15,0.08,0.01,0.0,0.06,0.14,0.54
26616,0.0,0.36,0.0,0.0,0.01,0.38,0.25
26617,0.0,0.09,0.0,0.0,0.0,0.42,0.47
26618,0.0,0.52,0.06,0.01,0.01,0.33,0.44
26619,0.0,0.03,0.0,0.0,0.0,0.43,0.42
26620,0.0,0.0,0.88,0.0,0.0,0.0,0.14
26621,0.0,0.0,0.98,0.0,0.0,0.0,0.01
26622,0.1,0.0,0.0,0.0,0.0,0.41,0.45
26623,0.0,0.02,0.25,0.0,0.0,0.09,0.32
26624,0.0,0.01,0.76,0.0,0.0,0.01,0.31
26625,0.0,0.01,0.0,0.0,0.0,0.35,0.7
26626,0.04,0.08,0.0,0.0,0.0,0.25,0.42
26627,0.01,0.06,0.64,0.0,0.0,0.04,0.16
26628,0.12,0.45,0.02,0.0,0.03,0.39,0.29
26629,0.0,0.02,0.96,0.0,0.0,0.0,0.13
26630,0.0,0.0,0.72,0.0,0.0,0.0,0.17
26631,0.04,0.01,0.0,0.0,0.0,0.45,0.42
26632,0.13,0.18,0.0,0.0,0.1,0.34,0.45
26633,0.01,0.03,0.0,0.0,0.0,0.59,0.36
26634,0.0,0.03,0.13,0.0,0.0,0.37,0.44
26635,0.01,0.02,0.27,0.0,0.0,0.27,0.39
26636,0.05,0.0,0.0,0.82,0.0,0.0,0.05
26637,0.04,0.0,0.27,0.33,0.03,0.09,0.38
26638,0.21,0.13,0.0,0.0,0.04,0.36,0.26
26639,0.0,0.12,0.03,0.08,0.05,0.39,0.41
26640,0.16,0.09,0.0,0.0,0.03,0.08,0.42
26641,0.0,0.1,0.0,0.0,0.0,0.22,0.37
26642,0.46,0.01,0.01,0.0,0.24,0.16,0.66
26643,0.0,0.0,0.0,0.73,0.01,0.16,0.08
26644,0.0,0.0,0.0,0.0,0.0,0.78,0.25
26645,0.0,0.0,0.99,0.0,0.0,0.0,0.01
26646,0.0,0.03,0.0,0.0,0.01,0.44,0.43
26647,0.05,0.68,0.0,0.0,0.0,0.19,0.15
26648,0.03,0.32,0.0,0.0,0.0,0.27,0.24
26649,0.19,0.06,0.02,0.0,0.0,0.34,0.29
26650,0.05,0.02,0.0,0.0,0.05,0.42,0.54
26651,0.19,0.02,0.0,0.0,0.0,0.29,0.32
26652,0.11,0.0,0.0,0.0,0.0,0.46,0.44
26653,0.05,0.68,0.01,0.0,0.03,0.07,0.19
26654,0.13,0.1,0.05,0.0,0.02,0.11,0.47
26655,0.19,0.18,0.01,0.0,0.01,0.36,0.29
26656,0.02,0.0,0.59,0.0,0.0,0.05,0.19
26657,0.16,0.09,0.0,0.0,0.06,0.44,0.31
26658,0.19,0.03,0.0,0.0,0.03,0.13,0.47
26659,0.0,0.09,0.08,0.0,0.0,0.24,0.45
26660,0.13,0.01,0.09,0.0,0.07,0.07,0.52
26661,0.03,0.0,0.03,0.0,0.01,0.71,0.16
26662,0.01,0.01,0.0,0.0,0.0,0.57,0.42
26663,0.0,0.02,0.81,0.0,0.0,0.0,0.19
26664,0.0,0.12,0.53,0.0,0.0,0.06,0.31
26665,0.04,0.0,0.0,0.0,0.0,0.83,0.2
26666,0.0,0.0,0.95,0.0,0.0,0.0,0.08
26667,0.01,0.03,0.03,0.0,0.04,0.5,0.49
26668,0.09,0.56,0.0,0.01,0.02,0.21,0.37
26669,0.0,0.0,0.95,0.0,0.0,0.0,0.12
26670,0.13,0.02,0.0,0.0,0.0,0.47,0.51
26671,0.0,0.0,0.04,0.01,0.0,0.31,0.45
26672,0.11,0.02,0.0,0.0,0.0,0.42,0.43
26673,0.08,0.53,0.0,0.0,0.0,0.37,0.41
26674,0.19,0.01,0.0,0.0,0.11,0.22,0.44
